"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
"1036",5.26638751891017e-280,0.559248979619805,0.705,0.293,1.51456038656338e-275,"Stele1","Zm00001d050164"
"1037",5.25096442386995e-308,0.558281123764729,0.992,0.812,1.51012485866076e-303,"Stele1","Zm00001d004804"
"1038",1.38035816675599e-261,0.557542296552322,0.876,0.477,3.96977205177356e-257,"Stele1","Zm00001d027079"
"1039",1.59854393474863e-190,0.557260185962085,0.723,0.39,4.59725250194358e-186,"Stele1","Zm00001d040651"
"1040",1.73164065670882e-288,0.557151431476868,0.864,0.42,4.9800253646289e-284,"Stele1","Zm00001d003614"
"1041",1.35793913568454e-215,0.55598167213571,0.999,0.826,3.90529716031516e-211,"Stele1","Zm00001d027557"
"1042",4.5972697999735e-183,0.555980751745747,0.775,0.412,1.32212882177438e-178,"Stele1","Zm00001d003015"
"1043",2.31868116544269e-291,0.555927555078592,0.93,0.568,6.66829516369664e-287,"Stele1","Zm00001d010213"
"1044",0,0.555708969536879,0.567,0.177,0,"Stele1","Zm00001d010726"
"1045",0,0.55513870626577,1,0.912,0,"Stele1","Zm00001d035925"
"1046",2.86952801258095e-267,0.554712389235872,0.933,0.596,8.25247561138157e-263,"Stele1","Zm00001d029214"
"1047",3.4405361647163e-275,0.554635228361064,1,0.826,9.8946379561076e-271,"Stele1","Zm00001d016708"
"1048",0,0.554564561622005,0.789,0.279,0,"Stele1","Zm00001d020425"
"1049",2.8092323677534e-168,0.554195423313916,0.881,0.52,8.07907136642202e-164,"Stele1","Zm00001d045651"
"1050",3.71648325082046e-246,0.554125483920314,0.817,0.399,1.06882341810345e-241,"Stele1","Zm00001d043025"
"1051",0,0.552140866128134,0.806,0.36,0,"Stele1","Zm00001d025920"
"1052",0,0.551950607172403,0.994,0.86,0,"Stele1","Zm00001d052458"
"1053",0,0.551758284009418,0.987,0.777,0,"Stele1","Zm00001d007077"
"1054",5.8048919463571e-253,0.551611901285731,0.914,0.546,1.66942887485284e-248,"Stele1","Zm00001d017992"
"1055",7.1201922439164e-168,0.550867845902178,0.968,0.602,2.04769608742792e-163,"Stele1","Zm00001d040364"
"1056",2.07847793447675e-229,0.549684920115959,0.969,0.635,5.97749469176168e-225,"Stele1","Zm00001d043075"
"1057",1.37092976261452e-283,0.549676915552306,0.708,0.298,3.94265690430311e-279,"Stele1","Zm00001d004335"
"1058",1.49210249502923e-227,0.548640201315562,0.908,0.486,4.29113756545455e-223,"Stele1","Zm00001d049081"
"1059",4.16265395878101e-199,0.54829919615863,0.908,0.632,1.19713765200583e-194,"Stele1","Zm00001d039166"
"1060",7.94924526941151e-246,0.548106290759524,0.937,0.596,2.28612344703006e-241,"Stele1","Zm00001d045359"
