"gene","name","p_val","p_val_adj","pct_1","pct_2","pct_diff","avg_log2FC","clusterName","celltype_id","species","tissue","dataset"
"AT1G29850","PDCD5",8.41242176424801e-174,4.51561975461304e-169,0.662,0.411,0.251,1.29614189355626,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT2G31390","AT2G31390",9.58686891846225e-298,5.14603949805217e-293,0.476,0.133,0.343,1.2944563914352,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G09645","AT1G09645",3.18535281374011e-213,1.70983368335942e-208,0.492,0.183,0.309,1.28617072934785,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G47395","FEP2",1.14248563623694e-153,6.13263439819267e-149,0.222,0.051,0.171,1.28240465613758,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G72800","AT1G72800",0,0,0.326,0.02,0.306,1.28169336623334,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G48600","PMEAMT",3.24054904151209e-211,1.73946191450286e-206,0.569,0.23,0.339,1.25749326493788,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT4G37180","HHO5",5.30072301340663e-226,2.84532209913641e-221,0.455,0.151,0.304,1.25537186446038,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT5G19550","AAT2",1.81317391803318e-294,9.7327549572185e-290,0.492,0.145,0.347,1.25351756034576,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT4G26840","SUMO1",6.86933464720989e-201,3.68732145192933e-196,0.814,0.635,0.179,1.24929730284489,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT5G58730","Mik",0,0,0.436,0.071,0.365,1.24890585923207,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT2G36530","ENO2",4.69715043404487e-172,2.52133640998661e-167,0.851,0.753,0.098,1.23837250071338,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT3G12750","ZIP1",0,0,0.283,0.029,0.254,1.231967783326,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G49560","HHO6",0,0,0.373,0.053,0.32,1.21971809379396,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT2G36330","CASPL4A3",0,0,0.391,0.058,0.333,1.20459858273575,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT5G56600","PFN3",6.01302874978013e-229,3.22767357230698e-224,0.467,0.161,0.306,1.2010897309678,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT5G20010","RAN1",3.59735670202819e-170,1.93098913051469e-165,0.831,0.68,0.151,1.20056518013964,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
