"gene","name","p_val","p_val_adj","pct_1","pct_2","pct_diff","avg_log2FC","clusterName","celltype_id","species","tissue","dataset"
"Os05g0595100","OsUGE1",0,0,0.769,0.63,0.139,0.722981101318243,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0104400","LOC_Os08g01370",0,0,0.408,0.244,0.164,0.7213353342802,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0429000","LOC_Os03g31510",0,0,0.729,0.618,0.111,0.718235496361149,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0585900","LOC_Os07g39720",0,0,0.433,0.194,0.239,0.717814759287426,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0717900","LOC_Os03g50870",0,0,0.55,0.395,0.155,0.714219910754366,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0637400","OsCEP15",0,0,0.328,0.183,0.145,0.704040992118446,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0759400","OsRING-1",0,0,0.484,0.265,0.219,0.701142524011538,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0760000","LOC_Os01g55510",1.94219405067497e-221,1.10167073136436e-216,0.592,0.491,0.101,0.699127020959695,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0781300","LOC_Os03g56860",0,0,0.753,0.582,0.171,0.69559416687933,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0379100","Os-THT1",0,0,0.516,0.369,0.147,0.691387202861655,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0161900","HSFA2D",0,0,0.278,0.135,0.143,0.690789257065562,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0135900","Os08g0135900",3.14632644329733e-278,1.78469074843155e-273,0.604,0.501,0.103,0.688157461805365,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"LOC_Os10g38206","LOC_Os10g38206",7.164080814243e-85,4.06368156026306e-80,0.646,0.601,0.045,0.687362914081647,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0776900","OsDjC35",0,0,0.724,0.657,0.0669999999999999,0.687166007000626,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0352400","OsFKBP62b",0,0,0.407,0.26,0.147,0.685435246363601,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0194900","LOC_Os03g09900",0,0,0.89,0.792,0.098,0.684714474379927,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0185900","OsWRKY107",0,0,0.499,0.294,0.205,0.677102300115947,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0669100","LIP9",0,0,0.972,0.922,0.0499999999999999,0.676886168968821,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0561000","OsMIOX",0,0,0.457,0.31,0.147,0.674654714376537,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0740600","LOC_Os02g50710",0,0,0.894,0.811,0.083,0.672166767680313,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0171900","OsGLYI6",0,0,0.403,0.261,0.142,0.671890731310798,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0326300","Os01g0326300",1.98744837105655e-248,1.12734033951441e-243,0.236,0.136,0.1,0.667584663502972,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"LNC_Os06g12035","LNC_Os06g12035",0,0,0.336,0.185,0.151,0.66755705255683,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0549000","OsGL1A",0,0,0.561,0.43,0.131,0.665719430664633,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0458600","LOC_Os04g38540",0,0,0.206,0.061,0.145,0.663048908618231,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0688100","prx59",1.89753210412389e-28,1.07633713542219e-23,0.314,0.283,0.031,0.662999856810941,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0552300","OsHyPRP17",3.97628202727496e-206,2.25546645433117e-201,0.486,0.369,0.117,0.662700565157006,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0326500","LOC_Os03g21000",0,0,0.657,0.474,0.183,0.660316981860756,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"LNC_Os02g23210","LNC_Os02g23210",1.67332237855714e-149,9.49158652788965e-145,0.772,0.721,0.051,0.658698946444414,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0674000","LOC_Os04g57760",0,0,0.83,0.757,0.073,0.657097939781125,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0302800","LOC_Os03g19070",7.43482668030345e-244,4.21725673786852e-239,0.236,0.136,0.1,0.650469121114794,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0734200","LOC_Os03g52380",0,0,0.502,0.283,0.219,0.650402691621511,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0141400","LOC_Os11g04560",2.82942154194046e-283,1.60493278123489e-278,0.658,0.558,0.1,0.648969566504311,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0146400","OsISC7",0,0,0.537,0.38,0.157,0.648421416390179,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0149400","ACO5",5.46928099947376e-259,3.1023402613315e-254,0.252,0.147,0.105,0.648078913402568,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0796000","SI2",1.13910936389318e-234,6.46137004481126e-230,0.308,0.203,0.105,0.641141421774974,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0241900","LOC_Os03g13840",0,0,0.85,0.812,0.0379999999999999,0.640270491972229,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0263700","LOC_Os03g15720",0,0,0.859,0.827,0.032,0.639902503798774,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0527400","OsGSTU19",0,0,0.27,0.132,0.138,0.639262711354775,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0218500","LOC_Os03g11910",0,0,0.382,0.234,0.148,0.635095061126757,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0662200","OsbZIP52",0,0,0.8,0.661,0.139,0.633573767999671,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0261100","UBC5B",0,0,0.907,0.871,0.036,0.630482671361832,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0141000","AP2/EREBP129",0,0,0.566,0.422,0.144,0.627461258782052,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0603300","OsVQ23",0,0,0.329,0.155,0.174,0.627389189478865,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0495800","Osh69",3.55922659702201e-304,2.01890010262879e-299,0.203,0.101,0.102,0.626689277114981,"Parenchyma","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->PO:0005421","oryza_sativa","Root;Leaf","CRA004082"
